"GEO_ID","NAME","B25001_001E","B25001_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0500000US19053","Decatur County, Iowa","3662","28",
"0500000US19055","Delaware County, Iowa","8107","33",
"0500000US19057","Des Moines County, Iowa","18791","72",
"0500000US19059","Dickinson County, Iowa","13841","49",
"0500000US19061","Dubuque County, Iowa","42707","82",
"0500000US19063","Emmet County, Iowa","4513","22",
"0500000US19065","Fayette County, Iowa","9323","31",
"0500000US19067","Floyd County, Iowa","7337","23",
"0500000US19069","Franklin County, Iowa","4668","23",
"0500000US19071","Fremont County, Iowa","3144","32",
"0500000US19073","Greene County, Iowa","4325","21",
"0500000US19075","Grundy County, Iowa","5457","80",
"0500000US19077","Guthrie County, Iowa","5783","35",
"0500000US19079","Hamilton County, Iowa","7042","27",
"0500000US19081","Hancock County, Iowa","5127","29",
"0500000US19083","Hardin County, Iowa","8031","44",
"0500000US19085","Harrison County, Iowa","6684","34",
"0500000US19087","Henry County, Iowa","8412","52",
"0500000US19089","Howard County, Iowa","4307","48",
"0500000US19091","Humboldt County, Iowa","4571","50",
"0500000US19093","Ida County, Iowa","3365","28",
"0500000US19095","Iowa County, Iowa","7342","27",
"0500000US19097","Jackson County, Iowa","9260","37",
"0500000US19099","Jasper County, Iowa","16183","61",
"0500000US19101","Jefferson County, Iowa","7685","33",
"0500000US19103","Johnson County, Iowa","66163","111",
"0500000US19105","Jones County, Iowa","8893","56",
"0500000US19107","Keokuk County, Iowa","4668","26",
"0500000US19109","Kossuth County, Iowa","7227","33",
"0500000US19111","Lee County, Iowa","15869","63",
"0500000US19113","Linn County, Iowa","101214","135",
"0500000US19115","Louisa County, Iowa","4743","28",
"0500000US19117","Lucas County, Iowa","4080","59",
"0500000US19119","Lyon County, Iowa","4853","52",
"0500000US19121","Madison County, Iowa","6953","31",
"0500000US19123","Mahaska County, Iowa","9700","35",
"0500000US19125","Marion County, Iowa","14179","33",
"0500000US19127","Marshall County, Iowa","16795","38",
"0500000US19129","Mills County, Iowa","6121","23",
"0500000US19131","Mitchell County, Iowa","4885","38",
"0500000US19133","Monona County, Iowa","4403","34",
"0500000US19135","Monroe County, Iowa","3660","22",
"0500000US19137","Montgomery County, Iowa","5030","49",
"0500000US19139","Muscatine County, Iowa","18386","41",
"0500000US19141","O'Brien County, Iowa","6546","25",
"0500000US19143","Osceola County, Iowa","2885","27",
"0500000US19145","Page County, Iowa","6997","82",
"0500000US19147","Palo Alto County, Iowa","4509","47",
"0500000US19149","Plymouth County, Iowa","10819","31",
"0500000US19151","Pocahontas County, Iowa","3663","36",
"0500000US19153","Polk County, Iowa","211392","128",
"0500000US19155","Pottawattamie County, Iowa","39914","62",
"0500000US19157","Poweshiek County, Iowa","8942","33",
"0500000US19159","Ringgold County, Iowa","2673","22",
"0500000US19161","Sac County, Iowa","5143","42",
"0500000US19163","Scott County, Iowa","77613","127",
"0500000US19165","Shelby County, Iowa","5422","50",
"0500000US19167","Sioux County, Iowa","13046","35",
"0500000US19169","Story County, Iowa","41347","104",
"0500000US19171","Tama County, Iowa","7589","36",
"0500000US19173","Taylor County, Iowa","2908","37",
"0500000US19175","Union County, Iowa","5791","23",
"0500000US19177","Van Buren County, Iowa","3509","24",
"0500000US19179","Wapello County, Iowa","15754","42",
"0500000US19181","Warren County, Iowa","21083","83",
"0500000US19183","Washington County, Iowa","9606","35",
"0500000US19185","Wayne County, Iowa","3032","27",
"0500000US19187","Webster County, Iowa","16981","72",
"0500000US19189","Winnebago County, Iowa","5089","24",
"0500000US19191","Winneshiek County, Iowa","8958","28",
"0500000US19193","Woodbury County, Iowa","42864","76",
"0500000US19195","Worth County, Iowa","3486","29",
"0500000US19197","Wright County, Iowa","6281","21",
"0500000US20001","Allen County, Kansas","6067","30",
"0500000US20003","Anderson County, Kansas","3568","20",
"0500000US20005","Atchison County, Kansas","6817","25",
"0500000US20007","Barber County, Kansas","2496","81",
"0500000US20009","Barton County, Kansas","12396","33",
"0500000US20011","Bourbon County, Kansas","6779","35",
"0500000US20013","Brown County, Kansas","4507","51",
"0500000US20015","Butler County, Kansas","27019","56",
"0500000US20017","Chase County, Kansas","1407","18",
"0500000US20019","Chautauqua County, Kansas","1983","16",
"0500000US20021","Cherokee County, Kansas","9168","38",
"0500000US20023","Cheyenne County, Kansas","1453","45",
"0500000US20025","Clark County, Kansas","1044","71",
"0500000US20027","Clay County, Kansas","3935","29",
"0500000US20029","Cloud County, Kansas","4520","46",
"0500000US20031","Coffey County, Kansas","3976","25",
"0500000US20033","Comanche County, Kansas","1035","81",
"0500000US20035","Cowley County, Kansas","15626","58",
"0500000US20037","Crawford County, Kansas","18029","36",
"0500000US20039","Decatur County, Kansas","1646","16",
"0500000US20041","Dickinson County, Kansas","8785","66",
"0500000US20043","Doniphan County, Kansas","3386","44",
"0500000US20045","Douglas County, Kansas","52818","65",
"0500000US20047","Edwards County, Kansas","1549","21",
"0500000US20049","Elk County, Kansas","1511","28",
"0500000US20051","Ellis County, Kansas","13214","39",
"0500000US20053","Ellsworth County, Kansas","3102","23",
"0500000US20055","Finney County, Kansas","14174","47",
"0500000US20057","Ford County, Kansas","12568","29",
"0500000US20059","Franklin County, Kansas","11180","32",
"0500000US20061","Geary County, Kansas","15893","33",
"0500000US20063","Gove County, Kansas","1336","67",
"0500000US20065","Graham County, Kansas","1432","27",
"0500000US20067","Grant County, Kansas","2932","112",
"0500000US20069","Gray County, Kansas","2334","26",
"0500000US20071","Greeley County, Kansas","633","57",
"0500000US20073","Greenwood County, Kansas","3671","56",
"0500000US20075","Hamilton County, Kansas","967","93",
"0500000US20077","Harper County, Kansas","3045","37",
"0500000US20079","Harvey County, Kansas","14585","54",
"0500000US20081","Haskell County, Kansas","1551","17",
"0500000US20083","Hodgeman County, Kansas","851","63",
"0500000US20085","Jackson County, Kansas","5612","32",
"0500000US20087","Jefferson County, Kansas","7967","26",
"0500000US20089","Jewell County, Kansas","1774","20",
"0500000US20091","Johnson County, Kansas","252108","203",
"0500000US20093","Kearny County, Kansas","1582","15",
"0500000US20095","Kingman County, Kansas","3671","24",
"0500000US20097","Kiowa County, Kansas","1158","16",
"0500000US20099","Labette County, Kansas","9542","48",
"0500000US20101","Lane County, Kansas","887","67",
"0500000US20103","Leavenworth County, Kansas","31280","106",
"0500000US20105","Lincoln County, Kansas","1679","19",
"0500000US20107","Linn County, Kansas","5144","28",
"0500000US20109","Logan County, Kansas","1372","18",
"0500000US20111","Lyon County, Kansas","14998","52",
"0500000US20113","McPherson County, Kansas","13082","39",
"0500000US20115","Marion County, Kansas","5699","25",
"0500000US20117","Marshall County, Kansas","4766","33",
"0500000US20119","Meade County, Kansas","1912","70",
"0500000US20121","Miami County, Kansas","13939","56",
"0500000US20123","Mitchell County, Kansas","3128","22",
"0500000US20125","Montgomery County, Kansas","15625","39",
"0500000US20127","Morris County, Kansas","3003","23",
"0500000US20129","Morton County, Kansas","1321","14",
"0500000US20131","Nemaha County, Kansas","4507","37",
"0500000US20133","Neosho County, Kansas","7239","33",
"0500000US20135","Ness County, Kansas","1500","64",
"0500000US20137","Norton County, Kansas","2463","24",
"0500000US20139","Osage County, Kansas","7273","28",
"0500000US20141","Osborne County, Kansas","2050","17",
"0500000US20143","Ottawa County, Kansas","2680","35",
"0500000US20145","Pawnee County, Kansas","3065","24",
"0500000US20147","Phillips County, Kansas","2816","26",
"0500000US20149","Pottawatomie County, Kansas","9938","41",
"0500000US20151","Pratt County, Kansas","4390","24",
"0500000US20153","Rawlins County, Kansas","1372","19",
"0500000US20155","Reno County, Kansas","28309","75",
"0500000US20157","Republic County, Kansas","2682","23",
"0500000US20159","Rice County, Kansas","4395","24",
"0500000US20161","Riley County, Kansas","30595","92",
"0500000US20163","Rooks County, Kansas","2637","29",
"0500000US20165","Rush County, Kansas","1683","67",
"0500000US20167","Russell County, Kansas","3693","28",
"0500000US20169","Saline County, Kansas","24116","30",
"0500000US20171","Scott County, Kansas","2262","100",
"0500000US20173","Sedgwick County, Kansas","224058","137",
"0500000US20175","Seward County, Kansas","8268","32",
"0500000US20177","Shawnee County, Kansas","80673","100",
"0500000US20179","Sheridan County, Kansas","1160","15",
"0500000US20181","Sherman County, Kansas","2951","23",
"0500000US20183","Smith County, Kansas","2041","18",
"0500000US20185","Stafford County, Kansas","2113","38",
"0500000US20187","Stanton County, Kansas","1081","93",
"0500000US20189","Stevens County, Kansas","2247","12",
"0500000US20191","Sumner County, Kansas","10390","35",
"0500000US20193","Thomas County, Kansas","3576","18",
"0500000US20195","Trego County, Kansas","1657","61",
"0500000US20197","Wabaunsee County, Kansas","3128","21",
"0500000US20199","Wallace County, Kansas","742","57",
"0500000US20201","Washington County, Kansas","2736","21",
"0500000US20203","Wichita County, Kansas","1002","102",
"0500000US20205","Wilson County, Kansas","4498","21",
"0500000US20207","Woodson County, Kansas","1843","14",
"0500000US20209","Wyandotte County, Kansas","68482","100",
"0500000US21001","Adair County, Kentucky","8629","54",
"0500000US21003","Allen County, Kentucky","9237","30",
"0500000US21005","Anderson County, Kentucky","10055","26",
"0500000US21007","Ballard County, Kentucky","3710","23",
"0500000US21009","Barren County, Kentucky","19929","49",
"0500000US21011","Bath County, Kentucky","5463","19",
"0500000US21013","Bell County, Kentucky","11634","33",
"0500000US21015","Boone County, Kentucky","51773","57",
"0500000US21017","Bourbon County, Kentucky","9134","36",
"0500000US21019","Boyd County, Kentucky","21745","36",
"0500000US21021","Boyle County, Kentucky","12933","55",
"0500000US21023","Bracken County, Kentucky","3844","25",
"0500000US21025","Breathitt County, Kentucky","6563","28",
"0500000US21027","Breckinridge County, Kentucky","10725","43",
"0500000US21029","Bullitt County, Kentucky","32854","59",
"0500000US21031","Butler County, Kentucky","5465","24",
"0500000US21033","Caldwell County, Kentucky","6092","35",
"0500000US21035","Calloway County, Kentucky","17983","62",
"0500000US21037","Campbell County, Kentucky","41465","73",
"0500000US21039","Carlisle County, Kentucky","2305","17",
"0500000US21041","Carroll County, Kentucky","4675","18",
"0500000US21043","Carter County, Kentucky","12249","35",
"0500000US21045","Casey County, Kentucky","7388","22",
"0500000US21047","Christian County, Kentucky","29273","76",
"0500000US21049","Clark County, Kentucky","16165","48",
"0500000US21051","Clay County, Kentucky","8630","29",
"0500000US21053","Clinton County, Kentucky","4872","17",
"0500000US21055","Crittenden County, Kentucky","4344","25",
"0500000US21057","Cumberland County, Kentucky","3408","22",
"0500000US21059","Daviess County, Kentucky","43927","147",
"0500000US21061","Edmonson County, Kentucky","6389","19",
"0500000US21063","Elliott County, Kentucky","3056","21",
"0500000US21065","Estill County, Kentucky","6839","21",
"0500000US21067","Fayette County, Kentucky","146345","139",
"0500000US21069","Fleming County, Kentucky","6753","28",
"0500000US21071","Floyd County, Kentucky","17446","33",
"0500000US21073","Franklin County, Kentucky","23983","53",
"0500000US21075","Fulton County, Kentucky","3195","36",
"0500000US21077","Gallatin County, Kentucky","3726","30",
"0500000US21079","Garrard County, Kentucky","7284","45",
"0500000US21081","Grant County, Kentucky","10099","37",
"0500000US21083","Graves County, Kentucky","16526","62",
"0500000US21085","Grayson County, Kentucky","13346","90",
"0500000US21087","Green County, Kentucky","5278","16",
"0500000US21089","Greenup County, Kentucky","16248","35",
"0500000US21091","Hancock County, Kentucky","3902","34",
"0500000US21093","Hardin County, Kentucky","46920","93",
"0500000US21095","Harlan County, Kentucky","13016","30",
"0500000US21097","Harrison County, Kentucky","8101","20",
"0500000US21099","Hart County, Kentucky","8841","42",
"0500000US21101","Henderson County, Kentucky","20098","39",
"0500000US21103","Henry County, Kentucky","6634","27",
"0500000US21105","Hickman County, Kentucky","2163","13",
"0500000US21107","Hopkins County, Kentucky","20949","35",
"0500000US21109","Jackson County, Kentucky","6007","26",
"0500000US21111","Jefferson County, Kentucky","356155","208",
"0500000US21113","Jessamine County, Kentucky","20733","61",
"0500000US21115","Johnson County, Kentucky","10526","35",
"0500000US21117","Kenton County, Kentucky","72564","77",
"0500000US21119","Knott County, Kentucky","6718","21",
"0500000US21121","Knox County, Kentucky","13817","22",
"0500000US21123","Larue County, Kentucky","6485","24",
"0500000US21125","Laurel County, Kentucky","26569","44",
"0500000US21127","Lawrence County, Kentucky","7534","24",
"0500000US21129","Lee County, Kentucky","3226","26",
"0500000US21131","Leslie County, Kentucky","4909","18",
"0500000US21133","Letcher County, Kentucky","10614","27",
"0500000US21135","Lewis County, Kentucky","6058","34",
"0500000US21137","Lincoln County, Kentucky","10832","33",
"0500000US21139","Livingston County, Kentucky","4624","29",
"0500000US21141","Logan County, Kentucky","12462","23",
"0500000US21143","Lyon County, Kentucky","4788","54",
"0500000US21145","McCracken County, Kentucky","32093","42",
"0500000US21147","McCreary County, Kentucky","6933","32",
"0500000US21149","McLean County, Kentucky","4180","32",
"0500000US21151","Madison County, Kentucky","39382","105",
"0500000US21153","Magoffin County, Kentucky","5462","16",
"0500000US21155","Marion County, Kentucky","8381","90",
"0500000US21157","Marshall County, Kentucky","16391","30",
"0500000US21159","Martin County, Kentucky","4831","33",
"0500000US21161","Mason County, Kentucky","8181","32",
"0500000US21163","Meade County, Kentucky","12043","28",
"0500000US21165","Menifee County, Kentucky","3437","157",
"0500000US21167","Mercer County, Kentucky","10355","26",
"0500000US21169","Metcalfe County, Kentucky","4704","15",
"0500000US21171","Monroe County, Kentucky","5239","21",
"0500000US21173","Montgomery County, Kentucky","12122","27",
"0500000US21175","Morgan County, Kentucky","5633","56",
"0500000US21177","Muhlenberg County, Kentucky","13518","41",
"0500000US21179","Nelson County, Kentucky","19799","30",
"0500000US21181","Nicholas County, Kentucky","3318","13",
"0500000US21183","Ohio County, Kentucky","10196","26",
"0500000US21185","Oldham County, Kentucky","23195","57",
"0500000US21187","Owen County, Kentucky","5370","23",
"0500000US21189","Owsley County, Kentucky","1948","168",
"0500000US21191","Pendleton County, Kentucky","6278","19",
"0500000US21193","Perry County, Kentucky","13226","22",
"0500000US21195","Pike County, Kentucky","28918","33",
"0500000US21197","Powell County, Kentucky","5599","24",
"0500000US21199","Pulaski County, Kentucky","31615","57",
"0500000US21201","Robertson County, Kentucky","1044","90",
"0500000US21203","Rockcastle County, Kentucky","7353","48",
"0500000US21205","Rowan County, Kentucky","10539","52",
"0500000US21207","Russell County, Kentucky","10102","46",
"0500000US21209","Scott County, Kentucky","22930","42",
"0500000US21211","Shelby County, Kentucky","18944","51",
"0500000US21213","Simpson County, Kentucky","8302","42",
"0500000US21215","Spencer County, Kentucky","7480","23",
"0500000US21217","Taylor County, Kentucky","11201","28",
"0500000US21219","Todd County, Kentucky","5143","17",
"0500000US21221","Trigg County, Kentucky","7596","15",
"0500000US21223","Trimble County, Kentucky","3864","16",
"0500000US21225","Union County, Kentucky","5884","42",
"0500000US21227","Warren County, Kentucky","57080","145",
"0500000US21229","Washington County, Kentucky","5206","22",
"0500000US21231","Wayne County, Kentucky","10169","21",
"0500000US21233","Webster County, Kentucky","5731","23",
"0500000US21235","Whitley County, Kentucky","15492","57",
"0500000US21237","Wolfe County, Kentucky","3067","14",
"0500000US21239","Woodford County, Kentucky","11501","39",
"0500000US22001","Acadia Parish, Louisiana","25030","50",
"0500000US22003","Allen Parish, Louisiana","9532","44",
"0500000US22005","Ascension Parish, Louisiana","49998","45",
"0500000US22007","Assumption Parish, Louisiana","10032","32",
"0500000US22009","Avoyelles Parish, Louisiana","18261","62",
"0500000US22011","Beauregard Parish, Louisiana","15802","82",
"0500000US22013","Bienville Parish, Louisiana","6907","33",
"0500000US22015","Bossier Parish, Louisiana","55638","64",
"0500000US22017","Caddo Parish, Louisiana","112469","99",
"0500000US22019","Calcasieu Parish, Louisiana","93431","86",
"0500000US22021","Caldwell Parish, Louisiana","4634","51",
"0500000US22023","Cameron Parish, Louisiana","3556","183",
"0500000US22025","Catahoula Parish, Louisiana","4461","35",
"0500000US22027","Claiborne Parish, Louisiana","6858","45",
"0500000US22029","Concordia Parish, Louisiana","9003","55",
"0500000US22031","De Soto Parish, Louisiana","12463","51",
"0500000US22033","East Baton Rouge Parish, Louisiana","204246","108",
"0500000US22035","East Carroll Parish, Louisiana","3319","180",
"0500000US22037","East Feliciana Parish, Louisiana","8124","194",
"0500000US22039","Evangeline Parish, Louisiana","14494","52",
"0500000US22041","Franklin Parish, Louisiana","8936","43",
"0500000US22043","Grant Parish, Louisiana","9023","45",
"0500000US22045","Iberia Parish, Louisiana","31102","39",
"0500000US22047","Iberville Parish, Louisiana","13302","212",
"0500000US22049","Jackson Parish, Louisiana","7237","26",
"0500000US22051","Jefferson Parish, Louisiana","193740","220",
"0500000US22053","Jefferson Davis Parish, Louisiana","14007","57",
"0500000US22055","Lafayette Parish, Louisiana","108681","99",
"0500000US22057","Lafourche Parish, Louisiana","41108","87",
"0500000US22059","LaSalle Parish, Louisiana","6195","27",
"0500000US22061","Lincoln Parish, Louisiana","20491","66",
"0500000US22063","Livingston Parish, Louisiana","57984","47",
"0500000US22065","Madison Parish, Louisiana","4391","32",
"0500000US22067","Morehouse Parish, Louisiana","11913","39",
"0500000US22069","Natchitoches Parish, Louisiana","18605","270",
"0500000US22071","Orleans Parish, Louisiana","193999","215",
"0500000US22073","Ouachita Parish, Louisiana","70178","92",
"0500000US22075","Plaquemines Parish, Louisiana","9560","33",
"0500000US22077","Pointe Coupee Parish, Louisiana","11020","40",
"0500000US22079","Rapides Parish, Louisiana","58076","106",
"0500000US22081","Red River Parish, Louisiana","3603","35",
"0500000US22083","Richland Parish, Louisiana","8668","37",
"0500000US22085","Sabine Parish, Louisiana","13558","31",
"0500000US22087","St. Bernard Parish, Louisiana","17778","48",
"0500000US22089","St. Charles Parish, Louisiana","20531","31",
"0500000US22091","St. Helena Parish, Louisiana","5284","24",
"0500000US22093","St. James Parish, Louisiana","8604","23",
"0500000US22095","St. John the Baptist Parish, Louisiana","17799","40",
"0500000US22097","St. Landry Parish, Louisiana","36840","42",
"0500000US22099","St. Martin Parish, Louisiana","23563","34",
"0500000US22101","St. Mary Parish, Louisiana","22516","44",
"0500000US22103","St. Tammany Parish, Louisiana","110680","78",
"0500000US22105","Tangipahoa Parish, Louisiana","57354","65",
"0500000US22107","Tensas Parish, Louisiana","2815","14",
"0500000US22109","Terrebonne Parish, Louisiana","47314","40",
"0500000US22111","Union Parish, Louisiana","10458","39",
"0500000US22113","Vermilion Parish, Louisiana","25735","30",
"0500000US22115","Vernon Parish, Louisiana","21996","80",
"0500000US22117","Washington Parish, Louisiana","21420","36",
"0500000US22119","Webster Parish, Louisiana","18325","35",
"0500000US22121","West Baton Rouge Parish, Louisiana","11536","26",
"0500000US22123","West Carroll Parish, Louisiana","4702","25",
"0500000US22125","West Feliciana Parish, Louisiana","5086","56",
"0500000US22127","Winn Parish, Louisiana","6400","34",
"0500000US23001","Androscoggin County, Maine","49923","74",
"0500000US23003","Aroostook County, Maine","38440","61",
"0500000US23005","Cumberland County, Maine","149869","102",
"0500000US23007","Franklin County, Maine","21014","54",
"0500000US23009","Hancock County, Maine","40298","68",
"0500000US23011","Kennebec County, Maine","62778","96",
"0500000US23013","Knox County, Maine","24331","48",
"0500000US23015","Lincoln County, Maine","23698","53",
"0500000US23017","Oxford County, Maine","36355","50",
"0500000US23019","Penobscot County, Maine","75119","91",
"0500000US23021","Piscataquis County, Maine","14655","34",
"0500000US23023","Sagadahoc County, Maine","18999","50",
"0500000US23025","Somerset County, Maine","29929","44",
"0500000US23027","Waldo County, Maine","22012","67",
"0500000US23029","Washington County, Maine","21723","47",
"0500000US23031","York County, Maine","112660","129",
"0500000US24001","Allegany County, Maryland","32882","67",
"0500000US24003","Anne Arundel County, Maryland","233163","136",
"0500000US24005","Baltimore County, Maryland","349471","363",
"0500000US24009","Calvert County, Maryland","35749","48",
"0500000US24011","Caroline County, Maryland","13473","34",
"0500000US24013","Carroll County, Maryland","65804","115",
"0500000US24015","Cecil County, Maryland","43957","130",
"0500000US24017","Charles County, Maryland","62362","94",
"0500000US24019","Dorchester County, Maryland","16400","60",
"0500000US24021","Frederick County, Maryland","104217","115",
"0500000US24023","Garrett County, Maryland","18501","42",
"0500000US24025","Harford County, Maryland","103552","94",
"0500000US24027","Howard County, Maryland","123428","72",
"0500000US24029","Kent County, Maryland","10320","38",
"0500000US24031","Montgomery County, Maryland","403643","253",
"0500000US24033","Prince George's County, Maryland","359176","185",
"0500000US24035","Queen Anne's County, Maryland","21405","38",
"0500000US24037","St. Mary's County, Maryland","45665","49",
"0500000US24039","Somerset County, Maryland","10938","49",
"0500000US24041","Talbot County, Maryland","19606","30",
"0500000US24043","Washington County, Maryland","63701","152",
"0500000US24045","Wicomico County, Maryland","43708","74",
"0500000US24047","Worcester County, Maryland","56399","39",
"0500000US24510","Baltimore city, Maryland","293555","168",
"0500000US25001","Barnstable County, Massachusetts","165068","75",
"0500000US25003","Berkshire County, Massachusetts","69762","76",
"0500000US25005","Bristol County, Massachusetts","243297","110",
"0500000US25007","Dukes County, Massachusetts","17621","39",
"0500000US25009","Essex County, Massachusetts","326936","154",
"0500000US25011","Franklin County, Massachusetts","34395","96",
"0500000US25013","Hampden County, Massachusetts","196957","134",
"0500000US25015","Hampshire County, Massachusetts","66174","138",
"0500000US25017","Middlesex County, Massachusetts","658555","263",
"0500000US25019","Nantucket County, Massachusetts","12287","20",
"0500000US25021","Norfolk County, Massachusetts","291316","146",
"0500000US25023","Plymouth County, Massachusetts","215021","218",
"0500000US25025","Suffolk County, Massachusetts","350419","240",
"0500000US25027","Worcester County, Massachusetts","351506","160",
"0500000US26001","Alcona County, Michigan","10320","52",
"0500000US26003","Alger County, Michigan","6208","32",
"0500000US26005","Allegan County, Michigan","51880","87",
"0500000US26007","Alpena County, Michigan","15685","49",
"0500000US26009","Antrim County, Michigan","17596","44",
"0500000US26011","Arenac County, Michigan","9554","67",
"0500000US26013","Baraga County, Michigan","5079","41",
"0500000US26015","Barry County, Michigan","27466","73",
"0500000US26017","Bay County, Michigan","48598","78",
"0500000US26019","Benzie County, Michigan","12173","42",
"0500000US26021","Berrien County, Michigan","76948","82",
"0500000US26023","Branch County, Michigan","20776","62",
"0500000US26025","Calhoun County, Michigan","59634","71",
"0500000US26027","Cass County, Michigan","25458","52",
"0500000US26029","Charlevoix County, Michigan","17487","73",
"0500000US26031","Cheboygan County, Michigan","17727","50",
"0500000US26033","Chippewa County, Michigan","20349","60",
"0500000US26035","Clare County, Michigan","21959","46",
"0500000US26037","Clinton County, Michigan","32897","97",
"0500000US26039","Crawford County, Michigan","10243","54",
"0500000US26041","Delta County, Michigan","19815","74",
"0500000US26043","Dickinson County, Michigan","13942","35",
"0500000US26045","Eaton County, Michigan","47562","79",
"0500000US26047","Emmet County, Michigan","21791","70",
"0500000US26049","Genesee County, Michigan","183775","98",
"0500000US26051","Gladwin County, Michigan","17001","94",
"0500000US26053","Gogebic County, Michigan","10405","136",
"0500000US26055","Grand Traverse County, Michigan","45840","52",
"0500000US26057","Gratiot County, Michigan","16060","70",
"0500000US26059","Hillsdale County, Michigan","21440","79",
"0500000US26061","Houghton County, Michigan","18687","108",
"0500000US26063","Huron County, Michigan","20402","79",
"0500000US26065","Ingham County, Michigan","125391","245",
"0500000US26067","Ionia County, Michigan","24674","66",
"0500000US26069","Iosco County, Michigan","19943","42",
"0500000US26071","Iron County, Michigan","8981","43",
"0500000US26073","Isabella County, Michigan","28580","69",
"0500000US26075","Jackson County, Michigan","69095","89",
"0500000US26077","Kalamazoo County, Michigan","114093","166",
"0500000US26079","Kalkaska County, Michigan","11656","66",
"0500000US26081","Kent County, Michigan","264944","148",
"0500000US26083","Keweenaw County, Michigan","2286","21",
"0500000US26085","Lake County, Michigan","13460","28",
"0500000US26087","Lapeer County, Michigan","36839","70",
"0500000US26089","Leelanau County, Michigan","15474","54",
"0500000US26091","Lenawee County, Michigan","43634","77",
"0500000US26093","Livingston County, Michigan","78706","180",
"0500000US26095","Luce County, Michigan","3852","174",
"0500000US26097","Mackinac County, Michigan","10572","34",
"0500000US26099","Macomb County, Michigan","369998","409",
"0500000US26101","Manistee County, Michigan","15562","39",
"0500000US26103","Marquette County, Michigan","33584","73",
"0500000US26105","Mason County, Michigan","17451","44",
"0500000US26107","Mecosta County, Michigan","20986","135",
"0500000US26109","Menominee County, Michigan","13305","76",
"0500000US26111","Midland County, Michigan","36927","62",
"0500000US26113","Missaukee County, Michigan","8665","38",
"0500000US26115","Monroe County, Michigan","65946","71",
"0500000US26117","Montcalm County, Michigan","27949","83",
"0500000US26119","Montmorency County, Michigan","8952","55",
"0500000US26121","Muskegon County, Michigan","74639","132",
"0500000US26123","Newaygo County, Michigan","24689","75",
"0500000US26125","Oakland County, Michigan","555313","259",
"0500000US26127","Oceana County, Michigan","15612","52",
"0500000US26129","Ogemaw County, Michigan","15346","96",
"0500000US26131","Ontonagon County, Michigan","5271","23",
"0500000US26133","Osceola County, Michigan","12619","73",
"0500000US26135","Oscoda County, Michigan","7749","34",
"0500000US26137","Otsego County, Michigan","14881","50",
"0500000US26139","Ottawa County, Michigan","114701","138",
"0500000US26141","Presque Isle County, Michigan","9851","41",
"0500000US26143","Roscommon County, Michigan","23182","41",
"0500000US26145","Saginaw County, Michigan","86101","91",
"0500000US26147","St. Clair County, Michigan","72234","92",
"0500000US26149","St. Joseph County, Michigan","27198","85",
"0500000US26151","Sanilac County, Michigan","21779","53",
"0500000US26153","Schoolcraft County, Michigan","5987","25",
"0500000US26155","Shiawassee County, Michigan","30230","101",
"0500000US26157","Tuscola County, Michigan","23977","56",
"0500000US26159","Van Buren County, Michigan","37076","61",
"0500000US26161","Washtenaw County, Michigan","157103","150",
"0500000US26163","Wayne County, Michigan","792169","208",
"0500000US26165","Wexford County, Michigan","16478","45",
"0500000US27001","Aitkin County, Minnesota","14197","69",
"0500000US27003","Anoka County, Minnesota","138533","140",
"0500000US27005","Becker County, Minnesota","19673","95",
"0500000US27007","Beltrami County, Minnesota","21403","56",
"0500000US27009","Benton County, Minnesota","17318","64",
"0500000US27011","Big Stone County, Minnesota","2980","56",
"0500000US27013","Blue Earth County, Minnesota","29264","68",
"0500000US27015","Brown County, Minnesota","11765","85",
"0500000US27017","Carlton County, Minnesota","15739","59",
"0500000US27019","Carver County, Minnesota","40570","59",
"0500000US27021","Cass County, Minnesota","24136","66",
"0500000US27023","Chippewa County, Minnesota","5640","33",
"0500000US27025","Chisago County, Minnesota","22443","72",
"0500000US27027","Clay County, Minnesota","26987","89",
"0500000US27029","Clearwater County, Minnesota","4464","38",
"0500000US27031","Cook County, Minnesota","5982","37",
"0500000US27033","Cottonwood County, Minnesota","5157","57",
"0500000US27035","Crow Wing County, Minnesota","41796","74",
"0500000US27037","Dakota County, Minnesota","174164","141",
"0500000US27039","Dodge County, Minnesota","8334","47",
"0500000US27041","Douglas County, Minnesota","21881","70",
"0500000US27043","Faribault County, Minnesota","6915","42",
"0500000US27045","Fillmore County, Minnesota","9609","86",
"0500000US27047","Freeborn County, Minnesota","14150","64",
"0500000US27049","Goodhue County, Minnesota","20905","62",
"0500000US27051","Grant County, Minnesota","3166","29",
"0500000US27053","Hennepin County, Minnesota","556973","344",
"0500000US27055","Houston County, Minnesota","8725","79",
"0500000US27057","Hubbard County, Minnesota","14729","42",
"0500000US27059","Isanti County, Minnesota","16682","48",
"0500000US27061","Itasca County, Minnesota","25595","63",
"0500000US27063","Jackson County, Minnesota","4912","37",
"0500000US27065","Kanabec County, Minnesota","7770","33",
"0500000US27067","Kandiyohi County, Minnesota","20032","65",
"0500000US27069","Kittson County, Minnesota","2282","36",
"0500000US27071","Koochiching County, Minnesota","7440","27",
"0500000US27073","Lac qui Parle County, Minnesota","3483","31",
"0500000US27075","Lake County, Minnesota","7379","25",
"0500000US27077","Lake of the Woods County, Minnesota","3436","15",
